"id_one_label","code_label","notas","response","message","sign","message_status","validated_date","activated_date","signed_date","bg_status","id_user","date_created","last_updated","cod_contable_id"
1940,"009WH1B1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:33:42.097306000",,,A,0,"2022-09-27 16:27:25.442612000","2022-09-27 18:33:47.100374000","02012130020202010750"
1941,"009WH152",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:33:42.097306000",,,A,0,"2022-09-27 16:27:25.444652000","2022-09-27 18:33:47.762286000","02012130020202010750"
1942,"009WH179",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:33:42.097306000",,,A,0,"2022-09-27 16:27:25.446641000","2022-09-27 18:33:48.425843000","02012130020202010750"
1943,"00BLOF23",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:33:42.097306000",,,A,0,"2022-09-27 16:27:25.448732000","2022-09-27 18:33:49.088767000","02012130020202010750"
1944,"00BLOF58",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:33:42.097306000",,,A,0,"2022-09-27 16:27:25.450800000","2022-09-27 18:33:49.750982000","02012130020202010750"
1945,"00BLOFA9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:33:42.097306000",,,A,0,"2022-09-27 16:27:25.452842000","2022-09-27 18:33:50.417835000","02012130020202010750"
1946,"00BLOF90",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:33:42.097306000",,,A,0,"2022-09-27 16:27:25.454813000","2022-09-27 18:33:51.084149000","02012130020202010750"
1947,"00BLOF40",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.456953000","2022-09-27 18:35:47.241569000","02012130020202010750"
1948,"00BLOF31",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.459062000","2022-09-27 18:35:47.899585000","02012130020202010750"
1949,"00BLOF15",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.461168000","2022-09-27 18:35:52.576640000","02012130020202010750"
1950,"00BLOF66",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.463129000","2022-09-27 18:35:53.277090000","02012130020202010750"
1951,"00BLOF74",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.465214000","2022-09-27 18:35:53.958970000","02012130020202010750"
1952,"00BLOFC5",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.467295000","2022-09-27 18:35:54.620998000","02012130020202010750"
1953,"00BLOFB7",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.469362000","2022-09-27 18:35:55.279210000","02012130020202010750"
1954,"00BLOF82",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.471396000","2022-09-27 18:35:55.931826000","02012130020202010750"
1955,"001E59L0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.473400000","2022-09-27 18:35:56.588670000","02012130020202010750"
1956,"001E2ZU4",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.475296000","2022-09-27 18:35:57.284800000","02012130020202010750"
1957,"001DZYU1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.477301000","2022-09-27 18:35:57.937784000","02012130020202010750"
1958,"001E1HC0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:35:42.102452000",,,A,0,"2022-09-27 16:27:25.479375000","2022-09-27 18:35:58.611379000","02012130020202010750"
1959,"001DZ7L1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.481477000","2022-09-27 18:36:43.695640000","02012130020202010750"
1960,"001E0Q35",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.483532000","2022-09-27 18:36:44.353768000","02012130020202010750"
1961,"001DYGC7",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.485607000","2022-09-27 18:36:45.120826000","02012130020202010750"
1962,"001E28L4",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.487642000","2022-09-27 18:36:45.780682000","02012130020202010750"
1963,"001E28L4",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.489705000","2022-09-27 18:36:46.438378000","02012130020202010750"
1964,"001E3R31",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.491618000","2022-09-27 18:36:47.101100000","02012130020202010750"
1965,"001E4IC6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.493640000","2022-09-27 18:36:47.761444000","02012130020202010750"
1966,"001E6S38",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.495697000","2022-09-27 18:36:48.441547000","02012130020202010750"
1967,"001E60U5",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.497773000","2022-09-27 18:36:49.145594000","02012130020202010750"
1968,"00BLOJW8",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.499790000","2022-09-27 18:36:49.804618000","02012130020202010750"
1969,"00BLOJQ9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.502245000","2022-09-27 18:36:50.463461000","02012130020202010750"
1970,"00BLOJY4",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:36:42.100080000",,,A,0,"2022-09-27 16:27:25.504272000","2022-09-27 18:36:51.125595000","02012130020202010750"
1971,"00BLOJZ2",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.506237000","2022-09-27 18:38:47.253332000","02012130020202010750"
1972,"00BLOK03",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.508301000","2022-09-27 18:38:47.929718000","02012130020202010750"
1973,"00BLOJV0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.510296000","2022-09-27 18:38:48.678964000","02012130020202010750"
1974,"00BLOJS5",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.512365000","2022-09-27 18:38:49.375057000","02012130020202010750"
1975,"00BLOJT3",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.514322000","2022-09-27 18:38:50.032281000","02012130020202010750"
1976,"00BLOJX6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.516404000","2022-09-27 18:38:50.693336000","02012130020202010750"
1977,"00BLOJR7",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.518578000","2022-09-27 18:38:51.356399000","02012130020202010750"
1978,"00BLOJP0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.520668000","2022-09-27 18:38:52.015513000","02012130020202010750"
1979,"00BLOJU1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.522716000","2022-09-27 18:38:52.680872000","02012130020202010750"
1980,"00BLOSE6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.524765000","2022-09-27 18:38:53.358088000","02012130020202010750"
1981,"00BLOSK5",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.526914000","2022-09-27 18:38:54.038711000","02012130020202010750"
1982,"00BLOSO8",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:38:42.093345000",,,A,0,"2022-09-27 16:27:25.529062000","2022-09-27 18:38:54.703520000","02012130020202010750"
1983,"00BLOSN0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.531172000","2022-09-27 18:40:43.719482000","02012130020202010750"
1984,"00BLOSJ7",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.533310000","2022-09-27 18:40:44.380681000","02012130020202010750"
1985,"00BLOSD8",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.535421000","2022-09-27 18:40:45.036137000","02012130020202010750"
1986,"00BLOSI9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.537726000","2022-09-27 18:40:45.696563000","02012130020202010750"
1987,"00BLOSH0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.539689000","2022-09-27 18:40:46.360749000","02012130020202010750"
1988,"00BLOSF4",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.541980000","2022-09-27 18:40:47.018210000","02012130020202010750"
1989,"00BLOSG2",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.544101000","2022-09-27 18:40:47.674538000","02012130020202010750"
1990,"00BLOSM1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.546349000","2022-09-27 18:40:48.490945000","02012130020202010750"
1991,"00BLOP85",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.548522000","2022-09-27 18:40:49.147636000","02012130020202010750"
1992,"00BLOP26",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.550504000","2022-09-27 18:40:53.474656000","02012130020202010750"
1993,"00BLOP18",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.552562000","2022-09-27 18:40:54.128887000","02012130020202010750"
1994,"00BLOP77",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:40:42.096428000",,,A,0,"2022-09-27 16:27:25.554556000","2022-09-27 18:40:54.786935000","02012130020202010750"
1995,"00BLOPB0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.556480000","2022-09-27 18:41:47.010956000","02012130020202010750"
1996,"00BLOPC8",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.558593000","2022-09-27 18:41:47.671901000","02012130020202010750"
1997,"00BLOP69",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.560682000","2022-09-27 18:41:48.332997000","02012130020202010750"
1998,"00BLOP50",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.562650000","2022-09-27 18:41:48.993083000","02012130020202010750"
1999,"00BLOP34",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.564630000","2022-09-27 18:41:49.653368000","02012130020202010750"
2000,"00BLOP42",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.566523000","2022-09-27 18:41:50.310744000","02012130020202010750"
2001,"00BLOPA1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.568460000","2022-09-27 18:41:50.974239000","02012130020202010750"
2002,"00BLOP93",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.570474000","2022-09-27 18:41:51.631379000","02012130020202010750"
2003,"00BLOFK0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.572436000","2022-09-27 18:41:52.288127000","02012130020202010750"
2004,"00BLOFN5",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.574501000","2022-09-27 18:41:52.942931000","02012130020202010750"
2005,"00BLOFI4",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.576491000","2022-09-27 18:41:53.639225000","02012130020202010750"
2006,"00BLOFD3",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:41:42.120943000",,,A,0,"2022-09-27 16:27:25.578428000","2022-09-27 18:41:54.296359000","02012130020202010750"
2007,"00BLOFO3",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.580514000","2022-09-27 18:43:44.615259000","02012130020202010750"
2008,"00BLOFJ2",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.582714000","2022-09-27 18:43:45.275047000","02012130020202010750"
2009,"00BLOFL9",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.584779000","2022-09-27 18:43:45.935415000","02012130020202010750"
2010,"00BLOFM7",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.586761000","2022-09-27 18:43:46.599060000","02012130020202010750"
2011,"00BLOFF0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.588687000","2022-09-27 18:43:47.262595000","02012130020202010750"
2012,"00BLOFG8",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.590759000","2022-09-27 18:43:47.920320000","02012130020202010750"
2013,"00BLOFH6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.592839000","2022-09-27 18:43:48.622188000","02012130020202010750"
2014,"00BLOFE1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.594850000","2022-09-27 18:43:49.279435000","02012130020202010750"
2015,"001EBAJ0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.596941000","2022-09-27 18:43:49.936331000","02012130020202010750"
2016,"001ECN13",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.599026000","2022-09-27 18:43:50.597229000","02012130020202010750"
2017,"001EADA1",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.601150000","2022-09-27 18:43:51.275240000","02012130020202010750"
2018,"001E9M17",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:43:42.108066000",,,A,0,"2022-09-27 16:27:25.603133000","2022-09-27 18:43:51.938024000","02012130020202010750"
2019,"001EE5J2",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.605128000","2022-09-27 18:45:46.831152000","02012130020202010750"
2020,"001E83J0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.607258000","2022-09-27 18:45:47.497160000","02012130020202010750"
2021,"001EB4J6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.609305000","2022-09-27 18:45:48.162590000","02012130020202010750"
2022,"001EBVS6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.611334000","2022-09-27 18:45:48.838294000","02012130020202010750"
2023,"001EEWS2",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.613488000","2022-09-27 18:45:49.505749000","02012130020202010750"
2024,"001EBVS6",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.615566000","2022-09-27 18:45:50.194006000","02012130020202010750"
2025,"001EDEA8",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.617603000","2022-09-27 18:45:54.370345000","02012130020202010750"
2026,"001EFO10",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.619617000","2022-09-27 18:45:55.038546000","02012130020202010750"
2027,"001EGFA4",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.621729000","2022-09-27 18:45:55.708711000","02012130020202010750"
2028,"00BLOO88",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.623730000","2022-09-27 18:45:56.376963000","02012130020202010750"
2029,"00BLOO29",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.625710000","2022-09-27 18:45:57.045436000","02012130020202010750"
2030,"00BLOO10",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:45:42.093857000",,,A,0,"2022-09-27 16:27:25.627593000","2022-09-27 18:45:57.713351000","02012130020202010750"
2031,"00BLOO70",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:46:42.094603000",,,A,0,"2022-09-27 16:27:25.629604000","2022-09-27 18:46:43.368012000","02012130020202010750"
2032,"00BLOOB2",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:46:42.094603000",,,A,0,"2022-09-27 16:27:25.631567000","2022-09-27 18:46:44.030759000","02012130020202010750"
2033,"00BLOOC0",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:46:42.094603000",,,A,0,"2022-09-27 16:27:25.634075000","2022-09-27 18:46:44.697107000","02012130020202010750"
2034,"00BLOOA4",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:46:42.094603000",,,A,0,"2022-09-27 16:27:25.636179000","2022-09-27 18:46:45.372436000","02012130020202010750"
2035,"00BLOO96",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:46:42.094603000",,,A,0,"2022-09-27 16:27:25.638137000","2022-09-27 18:46:46.062821000","02012130020202010750"
2036,"00BLOO45",Etiqueta Activada,"{""name"":""BadRequestError"",""httpCode"":400,""description"":""Unique mark has status 2""}",,,Etiqueta Activada,"2022-09-27 18:46:42.094603000",,,A,0,"2022-09-27 16:27:25.640129000","2022-09-27 18:46:46.727611000","02012130020202010750"
